Country,Market_Type,Commodity,Price,Currency,Date,Inflation_Rate,Hunger_Index,Year,Month,Price_Shock_Index,Hunger_Risk_Level
Pakistan,Wholesale,Maize,83.19,KES,18-07-2019,6.02,31.22,2019,7,-1.070281841,High
Haiti,Retail,Rice,167.94,SDG,10-07-2017,6.02,31.22,2017,7,8.411335614,High
Pakistan,Wholesale,Cooking Oil,90.02,YER,05-06-2024,6.02,31.22,2024,6,5.49630845,High
Pakistan,Rural,Unknown,103.22,NGN,01-10-2024,6.02,31.22,2024,10,0,High
India,Rural,Pulses,105.35,PKR,30-06-2018,6.02,31.22,2018,6,39.49947034,High
Haiti,Rural,Unknown,134.2,BDT,08-12-2021,6.02,31.22,2021,12,124.4897959,High
Pakistan,Unknown,Maize,186.42,NGN,24-04-2021,6.02,31.22,2021,4,124.0894338,High
Kenya,Urban,Sugar,134.48,BDT,22-10-2021,6.02,31.22,2021,10,55.21698984,High
India,Retail,Maize,142.84,ETB,24-08-2016,6.02,31.22,2016,8,544.8758465,High
Sudan,Urban,Pulses,76.84,NGN,27-08-2020,6.02,31.22,2020,8,-47.5638051,High
India,Wholesale,Rice,138.36,NGN,07-08-2015,6.02,31.22,2015,8,39.16716958,High
Nigeria,Wholesale,Rice,125.02,NPR,26-05-2016,6.02,31.22,2016,5,-13.72576082,High
Nigeria,Retail,Wheat,76.74,BDT,16-04-2018,6.02,31.22,2018,4,45.20340587,High
Pakistan,Retail,Wheat,44.98,BDT,28-07-2015,6.02,31.22,2015,7,-64.26471757,High
Haiti,Unknown,Maize,63.88,ETB,11-01-2020,6.02,31.22,2020,1,24.88758553,High
Sudan,Urban,Maize,100.54,PKR,18-01-2022,6.02,31.22,2022,1,-17.65765766,High
India,Rural,Maize,92.22,BDT,01-04-2021,6.02,31.22,2021,4,-35.43825259,High
Haiti,Urban,Maize,129.84,KES,12-10-2023,6.02,31.22,2023,10,103.2561052,High
India,Urban,Pulses,137.88,HTG,17-05-2018,6.02,31.22,2018,5,30.87802563,High
India,Retail,Pulses,169.95,BDT,30-07-2015,6.02,31.22,2015,7,23.25935596,High
Kenya,Rural,Rice,117.06,NPR,02-12-2024,6.02,31.22,2024,12,85.98665396,High
Nigeria,Rural,Wheat,41.88,ETB,30-09-2015,6.02,31.22,2015,9,-45.42611415,High
India,Urban,Wheat,63.96,PKR,06-11-2023,6.02,31.22,2023,11,-41.09954876,High
Kenya,Urban,Cooking Oil,90.83,BDT,31-12-2020,6.02,31.22,2020,12,-14.22230617,High
Nigeria,Retail,Wheat,142.83,PKR,23-09-2019,6.02,31.22,2019,9,241.0458453,High
Kenya,Wholesale,Wheat,124.87,SDG,19-10-2024,6.02,31.22,2024,10,35.02378893,High
Haiti,Rural,Sugar,69.64,BDT,13-08-2022,6.02,31.22,2022,8,53.22332233,High
Nepal,Rural,Sugar,55.45,BDT,28-04-2024,6.02,31.22,2024,4,-62.81268862,High
Nigeria,Retail,Cooking Oil,74.63,INR,16-05-2016,6.02,31.22,2016,5,-21.08491065,High
Yemen,Retail,Maize,50.52,NGN,27-10-2021,6.02,31.22,2021,10,-18.21272462,High
Nepal,Rural,Cooking Oil,95.21,ETB,17-02-2020,6.02,31.22,2020,2,-45.65018838,High
Haiti,Rural,Cooking Oil,117.8,YER,14-01-2018,6.02,31.22,2018,1,16.38016202,High
India,Urban,Rice,111.84,BDT,05-02-2021,6.02,31.22,2021,2,-19.16738942,High
Sudan,Wholesale,Pulses,80.99,HTG,23-05-2023,6.02,31.22,2023,5,5.4008329,High
Haiti,Rural,Wheat,101.13,PKR,18-08-2023,6.02,31.22,2023,8,-31.19003878,High
Kenya,Retail,Rice,47.74,YER,15-01-2020,6.02,31.22,2020,1,-59.2174953,High
Kenya,Urban,Pulses,72.57,ETB,04-05-2019,6.02,31.22,2019,5,-43.57798165,High
Kenya,Urban,Wheat,112.44,ETB,23-03-2018,6.02,31.22,2018,3,-9.954352527,High
Kenya,Retail,Cooking Oil,189.99,KES,04-02-2021,6.02,31.22,2021,2,109.1709788,High
Haiti,Retail,Wheat,153.88,SDG,04-06-2021,6.02,31.22,2021,6,52.16058539,High
Sudan,Urban,Maize,47.66,KES,11-09-2018,6.02,31.22,2018,9,-52.5959817,High
Bangladesh,Retail,Maize,133.77,ETB,24-01-2017,6.02,31.22,2017,1,-11.22834959,High
Kenya,Urban,Cooking Oil,107.02,SDG,09-01-2015,6.02,31.22,2015,1,-43.67071951,High
Bangladesh,Retail,Sugar,108.13,HTG,31-07-2024,6.02,31.22,2024,7,8.444489018,High
Sudan,Urban,Maize,202.09,BDT,11-07-2015,6.02,31.22,2015,7,324.0243391,High
Sudan,Rural,Cooking Oil,80.59,BDT,18-01-2018,6.02,31.22,2018,1,-53.83249313,High
Nepal,Rural,Unknown,121.12,SDG,01-06-2023,6.02,31.22,2023,6,476.7619048,High
Nigeria,Retail,Sugar,130.74,KES,23-07-2024,6.02,31.22,2024,7,153.3229994,High
Yemen,Wholesale,Unknown,72.2,NGN,23-10-2017,6.02,31.22,2017,10,-34.67245747,High
Pakistan,Rural,Cooking Oil,16.28,INR,17-03-2023,6.02,31.22,2023,3,-81.91512997,High
Yemen,Urban,Cooking Oil,46.83,KES,08-07-2024,6.02,31.22,2024,7,-47.03087886,High
Haiti,Wholesale,Rice,110.2,YER,06-05-2016,6.02,31.22,2016,5,-34.38132666,High
Pakistan,Urban,Rice,135.85,BDT,12-07-2018,6.02,31.22,2018,7,92.72237197,High
Sudan,Urban,Sugar,103.675,YER,28-09-2022,6.02,31.22,2022,9,78.87336094,High
Yemen,Rural,Pulses,121.16,KES,04-04-2023,6.02,31.22,2023,4,47.70206022,High
Ethiopia,Retail,Maize,113.37,ETB,28-01-2024,6.02,31.22,2024,1,-20.20692568,High
Nigeria,Retail,Cooking Oil,66.94,HTG,24-05-2023,6.02,31.22,2023,5,-10.30416722,High
Yemen,Urban,Sugar,98.89,HTG,07-11-2016,6.02,31.22,2016,11,69.82654989,High
Nigeria,Rural,Sugar,125.12,HTG,04-08-2022,6.02,31.22,2022,8,-4.298607924,High
Bangladesh,Urban,Rice,118.85,NGN,10-05-2020,6.02,31.22,2020,5,294.5883134,High
Haiti,Wholesale,Cooking Oil,165.58,YER,15-10-2018,6.02,31.22,2018,10,40.56027165,High
Nigeria,Urban,Wheat,76.71,PKR,20-02-2021,6.02,31.22,2021,2,-46.29279563,High
Bangladesh,Rural,Pulses,77.45,PKR,13-05-2016,6.02,31.22,2016,5,-8.968030089,High
Kenya,Urban,Pulses,71.9,NGN,28-02-2022,6.02,31.22,2022,2,-0.923246521,High
Haiti,Retail,Cooking Oil,124.56,KES,29-12-2023,6.02,31.22,2023,12,-24.77352337,High
Nepal,Rural,Sugar,100.17,NGN,29-01-2020,6.02,31.22,2020,1,80.64923354,High
Kenya,Wholesale,Pulses,90.25,INR,03-06-2015,6.02,31.22,2015,6,25.52155772,High
Sudan,Rural,Sugar,67.39,KES,05-12-2017,6.02,31.22,2017,12,-34.99879431,High
India,Wholesale,Unknown,122.06,YER,30-06-2015,6.02,31.22,2015,6,265.230401,High
Bangladesh,Wholesale,Wheat,100.69,YER,15-05-2019,6.02,31.22,2019,5,518.1092695,High
Bangladesh,Urban,Rice,161.79,YER,14-08-2015,6.02,31.22,2015,8,36.12957509,High
Nigeria,Wholesale,Pulses,100.97,PKR,01-07-2023,6.02,31.22,2023,7,109.6988577,High
Sudan,Rural,Maize,116.76,HTG,13-12-2015,6.02,31.22,2015,12,-42.22376169,High
Yemen,Retail,Maize,162.88,INR,29-10-2021,6.02,31.22,2021,10,222.4069675,High
Ethiopia,Rural,Wheat,86.79,BDT,31-01-2021,6.02,31.22,2021,1,-35.77295937,High
Pakistan,Retail,Rice,82.65,NPR,08-04-2017,6.02,31.22,2017,4,-39.16083916,High
Bangladesh,Wholesale,Rice,157.06,YER,18-06-2019,6.02,31.22,2019,6,-2.923542864,High
Yemen,Urban,Sugar,37.63,ETB,07-04-2020,6.02,31.22,2020,4,-61.94761857,High
Ethiopia,Wholesale,Rice,89.62,BDT,07-10-2023,6.02,31.22,2023,10,-27.94082174,High
Pakistan,Wholesale,Maize,88.63,NGN,14-08-2019,6.02,31.22,2019,8,-52.45681794,High
India,Retail,Sugar,66.23,PKR,21-01-2020,6.02,31.22,2020,1,-50.94437449,High
Nigeria,Rural,Rice,121.14,NGN,22-03-2024,6.02,31.22,2024,3,-3.103503439,High
Yemen,Urban,Wheat,77.2,YER,09-09-2015,6.02,31.22,2015,9,5.349344978,High
Nigeria,Urban,Maize,104.21,HTG,15-01-2019,6.02,31.22,2019,1,48.40501282,High
Pakistan,Urban,Cooking Oil,96.92,YER,15-12-2018,6.02,31.22,2018,12,495.3316953,High
Nepal,Urban,Wheat,111.42,BDT,22-05-2022,6.02,31.22,2022,5,-37.9794044,High
Bangladesh,Rural,Wheat,183.19,ETB,09-05-2020,6.02,31.22,2020,5,81.93465091,High
Kenya,Urban,Rice,97.9,YER,06-12-2021,6.02,31.22,2021,12,105.0691244,High
Ethiopia,Retail,Sugar,99.6,INR,12-12-2019,6.02,31.22,2019,12,50.54413543,High
Sudan,Retail,Sugar,103.675,SDG,21-05-2024,6.02,31.22,2024,5,53.84330019,High
Haiti,Urban,Maize,133.7,NGN,15-09-2016,6.02,31.22,2016,9,2.97288971,High
Bangladesh,Urban,Rice,96.55,YER,07-06-2015,6.02,31.22,2015,6,-38.5266777,High
Kenya,Rural,Sugar,115.72,BDT,22-07-2016,6.02,31.22,2016,7,-13.95002974,High
Haiti,Rural,Pulses,137.97,KES,22-09-2019,6.02,31.22,2019,9,352.0642202,High
Yemen,Urban,Cooking Oil,92.76,PKR,25-11-2024,6.02,31.22,2024,11,98.07815503,High
Haiti,Rural,Unknown,140.84,NGN,31-05-2023,6.02,31.22,2023,5,4.947839046,High
India,Wholesale,Rice,143.45,YER,25-07-2019,6.02,31.22,2019,7,28.26359084,High
Bangladesh,Urban,Rice,113.59,BDT,09-01-2015,6.02,31.22,2015,1,17.64888659,High
Nigeria,Rural,Sugar,107.98,KES,23-05-2016,6.02,31.22,2016,5,-13.6988491,High
Nepal,Retail,Wheat,101.11,YER,27-06-2016,6.02,31.22,2016,6,-9.253275893,High
Sudan,Urban,Rice,122.47,NPR,21-03-2022,6.02,31.22,2022,3,10.51254286,High
Nigeria,Urban,Wheat,120.66,HTG,01-08-2020,6.02,31.22,2020,8,57.29370356,High
Kenya,Retail,Maize,42.8,PKR,31-10-2022,6.02,31.22,2022,10,-57.2939533,High
Bangladesh,Retail,Maize,73.13,KES,05-04-2015,6.02,31.22,2015,4,-45.33153921,High
Nepal,Rural,Sugar,138.29,BDT,07-07-2022,6.02,31.22,2022,7,38.05530598,High
Haiti,Retail,Maize,109.93,PKR,24-07-2018,6.02,31.22,2018,7,-17.77860883,High
Bangladesh,Wholesale,Pulses,91.31,KES,08-04-2019,6.02,31.22,2019,4,17.8954164,High
Haiti,Urban,Pulses,170.48,BDT,30-08-2017,6.02,31.22,2017,8,23.56309343,High
Yemen,Wholesale,Pulses,132.48,HTG,17-02-2023,6.02,31.22,2023,2,9.343017498,High
India,Rural,Sugar,143.19,NGN,21-04-2023,6.02,31.22,2023,4,116.2011173,High
Pakistan,Retail,Sugar,91.17,HTG,27-04-2015,6.02,31.22,2015,4,23.23600973,High
Bangladesh,Urban,Pulses,115.42,YER,19-01-2019,6.02,31.22,2019,1,26.40455591,High
Kenya,Retail,Wheat,96.74,SDG,26-12-2015,6.02,31.22,2015,12,-13.96300249,High
Haiti,Retail,Pulses,58.59,ETB,19-11-2017,6.02,31.22,2017,11,-65.63233224,High
Nigeria,Rural,Wheat,107.88,BDT,30-06-2021,6.02,31.22,2021,6,-10.5917454,High
Yemen,Rural,Maize,97.7,ETB,27-04-2020,6.02,31.22,2020,4,-40.01719057,High
Kenya,Rural,Wheat,97.03,YER,15-03-2015,6.02,31.22,2015,3,0.299772586,High
Sudan,Rural,Rice,139.63,YER,05-09-2017,6.02,31.22,2017,9,14.01159468,High
Pakistan,Urban,Cooking Oil,95.57,KES,13-12-2018,6.02,31.22,2018,12,-1.392901362,High
Yemen,Wholesale,Rice,102.8,YER,17-03-2017,6.02,31.22,2017,3,-28.71012483,High
India,Wholesale,Rice,104.75,YER,10-07-2018,6.02,31.22,2018,7,-26.97804113,High
Pakistan,Urban,Sugar,120.11,KES,18-08-2024,6.02,31.22,2024,8,31.74289788,High
Haiti,Retail,Cooking Oil,111.92,PKR,04-07-2016,6.02,31.22,2016,7,-10.14771997,High
Kenya,Urban,Sugar,127.48,BDT,17-09-2021,6.02,31.22,2021,9,10.16246111,High
Sudan,Wholesale,Wheat,48.67,INR,21-11-2020,6.02,31.22,2020,11,-15.00174642,High
Ethiopia,Wholesale,Pulses,105.77,ETB,12-08-2024,6.02,31.22,2024,8,25.27537605,High
India,Urban,Wheat,95.52,INR,02-03-2020,6.02,31.22,2020,3,49.34333959,High
Nepal,Rural,Cooking Oil,47.35,INR,16-07-2022,6.02,31.22,2022,7,-50.26782901,High
Haiti,Retail,Maize,42.29,KES,30-12-2020,6.02,31.22,2020,12,-61.53006459,High
Ethiopia,Urban,Wheat,74.88,PKR,24-07-2022,6.02,31.22,2022,7,-13.72277912,High
Bangladesh,Wholesale,Rice,73.93,SDG,05-07-2017,6.02,31.22,2017,7,-34.91504534,High
Sudan,Rural,Cooking Oil,90.43,INR,26-07-2015,6.02,31.22,2015,7,12.20995161,High
Nigeria,Retail,Cooking Oil,105.13,INR,06-02-2022,6.02,31.22,2022,2,57.05109053,High
Nepal,Wholesale,Wheat,119.76,NPR,21-03-2020,6.02,31.22,2020,3,18.44525764,High
Kenya,Retail,Wheat,50.48,KES,08-07-2018,6.02,31.22,2018,7,-47.97485314,High
Sudan,Rural,Sugar,63.86,NPR,03-04-2017,6.02,31.22,2017,4,-38.4036653,High
Pakistan,Wholesale,Sugar,65.22,KES,11-01-2018,6.02,31.22,2018,1,-45.69977521,High
Yemen,Rural,Rice,95.24,KES,29-04-2021,6.02,31.22,2021,4,-7.354085603,High
Pakistan,Urban,Cooking Oil,101.12,HTG,28-01-2021,6.02,31.22,2021,1,5.807261693,High
Pakistan,Urban,Maize,139.96,SDG,28-12-2015,6.02,31.22,2015,12,57.91492723,High
Bangladesh,Retail,Maize,63.32,NGN,11-02-2015,6.02,31.22,2015,2,-13.41446739,High
India,Rural,Cooking Oil,131.01,BDT,30-10-2019,6.02,31.22,2019,10,20.46896552,High
Nigeria,Rural,Rice,40.76,ETB,10-05-2021,6.02,31.22,2021,5,-66.35298002,High
Nepal,Retail,Sugar,100.77,INR,03-12-2019,6.02,31.22,2019,12,-27.13139056,High
India,Retail,Sugar,102.955,YER,14-05-2016,6.02,31.22,2016,5,-28.09902926,High
Sudan,Retail,Sugar,125.34,YER,12-05-2015,6.02,31.22,2015,5,96.2730974,High
Pakistan,Urban,Maize,167.65,ETB,25-08-2024,6.02,31.22,2024,8,19.78422406,High
Bangladesh,Retail,Maize,195.11,INR,05-02-2023,6.02,31.22,2023,2,208.1332912,High
Sudan,Urban,Unknown,116.22,INR,08-10-2021,6.02,31.22,2021,10,720.1834862,High
Yemen,Retail,Maize,47.27,KES,10-03-2023,6.02,31.22,2023,3,-51.6171955,High
Nepal,Rural,Maize,145.68,INR,12-12-2017,6.02,31.22,2017,12,37.33031674,High
Yemen,Retail,Sugar,141.21,HTG,07-10-2022,6.02,31.22,2022,10,275.2591018,High
Bangladesh,Retail,Rice,82.91,NGN,21-11-2018,6.02,31.22,2018,11,12.14662519,High
Nigeria,Urban,Cooking Oil,95.12,SDG,19-02-2021,6.02,31.22,2021,2,-9.521544754,High
Sudan,Wholesale,Cooking Oil,66.98,ETB,02-07-2024,6.02,31.22,2024,7,-25.93165985,High
Pakistan,Urban,Rice,126.9,SDG,03-10-2017,6.02,31.22,2017,10,53.53901996,High
Pakistan,Rural,Wheat,81.46,SDG,08-04-2016,6.02,31.22,2016,4,81.10271232,High
Haiti,Retail,Cooking Oil,128.74,ETB,10-10-2018,6.02,31.22,2018,10,15.02859185,High
Pakistan,Rural,Sugar,70.41,NGN,11-04-2018,6.02,31.22,2018,4,7.957681693,High
Ethiopia,Wholesale,Cooking Oil,138.02,YER,04-05-2024,6.02,31.22,2024,5,60.06030384,High
Pakistan,Urban,Cooking Oil,111.31,HTG,18-02-2021,6.02,31.22,2021,2,10.07713608,High
Ethiopia,Rural,Sugar,150.86,HTG,24-12-2018,6.02,31.22,2018,12,51.46586345,High
Kenya,Urban,Maize,184.46,BDT,31-08-2021,6.02,31.22,2021,8,330.9813084,High
Ethiopia,Retail,Wheat,111.33,INR,18-10-2016,6.02,31.22,2016,10,48.67788462,High
Nigeria,Rural,Sugar,154.61,NPR,27-09-2017,6.02,31.22,2017,9,43.18392295,High
Yemen,Wholesale,Sugar,154.8,ETB,09-09-2024,6.02,31.22,2024,9,9.623964308,High
Nigeria,Urban,Pulses,99.15,YER,17-12-2019,6.02,31.22,2019,12,-1.802515599,High
Yemen,Urban,Rice,110.41,NPR,01-12-2019,6.02,31.22,2019,12,15.92818144,High
Haiti,Wholesale,Wheat,110.85,SDG,16-09-2018,6.02,31.22,2018,9,-27.96334806,High
Kenya,Rural,Maize,82.55,YER,07-11-2024,6.02,31.22,2024,11,-55.24775019,High
Yemen,Rural,Pulses,82.92,NGN,01-08-2024,6.02,31.22,2024,8,-37.40942029,High
Yemen,Unknown,Sugar,103.75,ETB,05-03-2017,6.02,31.22,2017,3,-32.97803618,High
Bangladesh,Wholesale,Pulses,100.17,PKR,26-05-2023,6.02,31.22,2023,5,-13.2126148,High
India,Urban,Maize,94.03,PKR,01-01-2024,6.02,31.22,2024,1,1.962697896,High
India,Unknown,Pulses,105.35,INR,23-07-2018,6.02,31.22,2018,7,-38.01117976,High
Bangladesh,Retail,Pulses,118.41,YER,18-04-2015,6.02,31.22,2015,4,18.20904462,High
Pakistan,Rural,Pulses,192.02,YER,13-09-2015,6.02,31.22,2015,9,71.43112222,High
Bangladesh,Rural,Sugar,92.42,PKR,07-01-2018,6.02,31.22,2018,1,-14.52880792,High
Yemen,Retail,Sugar,42.34,HTG,03-09-2021,6.02,31.22,2021,9,-59.19036145,High
Yemen,Rural,Rice,104.25,BDT,10-11-2024,6.02,31.22,2024,11,-5.579204782,High
Bangladesh,Rural,Unknown,61.09,NPR,06-05-2024,6.02,31.22,2024,5,-37.09195757,High
Bangladesh,Rural,Wheat,110.28,SDG,30-03-2024,6.02,31.22,2024,3,-39.80020743,High
Pakistan,Wholesale,Rice,69.52,PKR,25-12-2016,6.02,31.22,2016,12,-45.21670607,High
Nigeria,Retail,Maize,106.52,INR,27-04-2020,6.02,31.22,2020,4,2.216677862,High
Kenya,Urban,Pulses,52.25,SDG,17-05-2018,6.02,31.22,2018,5,-42.10526316,High
Sudan,Wholesale,Sugar,89.37,INR,10-06-2023,6.02,31.22,2023,6,-28.6979416,High
Yemen,Urban,Pulses,60.28,INR,23-10-2023,6.02,31.22,2023,10,-27.30342499,High
Kenya,Retail,Sugar,150.13,YER,04-07-2023,6.02,31.22,2023,7,17.76749294,High
Bangladesh,Retail,Wheat,71.03,KES,10-05-2019,6.02,31.22,2019,5,-35.59122234,High
Pakistan,Retail,Rice,122.18,SDG,15-05-2024,6.02,31.22,2024,5,75.74798619,High
Ethiopia,Rural,Rice,107.16,NGN,23-06-2016,6.02,31.22,2016,6,19.57152421,High
Pakistan,Wholesale,Maize,107.96,NPR,13-12-2022,6.02,31.22,2022,12,-35.60393677,High
Nepal,Retail,Rice,114.92,SDG,19-04-2015,6.02,31.22,2015,4,-15.67361315,High
Nepal,Urban,Rice,124.12,PKR,02-09-2020,6.02,31.22,2020,9,8.005569092,High
Kenya,Rural,Cooking Oil,152.25,NPR,24-08-2019,6.02,31.22,2019,8,42.26312839,High
India,Rural,Wheat,137.33,NGN,13-05-2016,6.02,31.22,2016,5,43.77093802,High
Nepal,Wholesale,Pulses,161.04,KES,26-04-2023,6.02,31.22,2023,4,10.16554932,High
Nepal,Wholesale,Rice,57.44,ETB,16-08-2021,6.02,31.22,2021,8,-53.72220432,High
Nigeria,Wholesale,Maize,46.34,SDG,03-04-2018,6.02,31.22,2018,4,-56.49643259,High
Ethiopia,Rural,Pulses,166.29,KES,10-09-2021,6.02,31.22,2021,9,57.21849296,High
Nigeria,Retail,Sugar,122.5,KES,08-05-2021,6.02,31.22,2021,5,-20.76838497,High
Ethiopia,Urban,Rice,57.44,PKR,30-07-2024,6.02,31.22,2024,7,-46.39790967,High
Haiti,Retail,Rice,88.82,PKR,11-08-2023,6.02,31.22,2023,8,-19.40108893,High
Sudan,Urban,Pulses,121.48,NGN,19-02-2015,6.02,31.22,2015,2,49.9938264,High
Yemen,Retail,Sugar,98.12,SDG,05-11-2024,6.02,31.22,2024,11,131.7430326,High
Nepal,Wholesale,Cooking Oil,124.5,SDG,12-03-2015,6.02,31.22,2015,3,162.9355861,High
Yemen,Urban,Wheat,53.02,NPR,08-05-2020,6.02,31.22,2020,5,-31.32124352,High
Nepal,Rural,Cooking Oil,98.79,ETB,06-05-2016,6.02,31.22,2016,5,-20.65060241,High
Nigeria,Urban,Maize,104.7,YER,18-04-2016,6.02,31.22,2016,4,125.9387139,High
Sudan,Rural,Pulses,71.73,HTG,09-05-2018,6.02,31.22,2018,5,-40.95324333,High
Nigeria,Retail,Rice,88.67,BDT,24-01-2015,6.02,31.22,2015,1,117.5417076,High
Nigeria,Wholesale,Cooking Oil,81.47,BDT,29-04-2023,6.02,31.22,2023,4,-14.35029437,High
Ethiopia,Urban,Wheat,55.62,NGN,13-04-2016,6.02,31.22,2016,4,-50.04042037,High
India,Rural,Maize,75.3,HTG,31-12-2018,6.02,31.22,2018,12,-19.91917473,High
Pakistan,Unknown,Cooking Oil,107.64,SDG,02-08-2015,6.02,31.22,2015,8,-3.297098194,High
Kenya,Wholesale,Rice,61.02,HTG,11-08-2018,6.02,31.22,2018,8,-37.67109295,High
Yemen,Wholesale,Wheat,73,NGN,27-05-2015,6.02,31.22,2015,5,37.68389287,High
Haiti,Wholesale,Rice,31.88,SDG,07-03-2023,6.02,31.22,2023,3,-64.10718307,High
Nepal,Retail,Rice,157.61,BDT,26-08-2021,6.02,31.22,2021,8,174.3906685,High
Nigeria,Retail,Maize,137.04,INR,06-09-2019,6.02,31.22,2019,9,30.88825215,High
India,Retail,Wheat,148.19,NPR,01-08-2024,6.02,31.22,2024,8,7.907958931,High
Nigeria,Wholesale,Sugar,100.85,NPR,10-12-2018,6.02,31.22,2018,12,-17.67346939,High
Sudan,Urban,Rice,111.78,HTG,25-10-2017,6.02,31.22,2017,10,-19.94557044,High
Ethiopia,Rural,Wheat,91.55,INR,23-04-2017,6.02,31.22,2017,4,64.59906508,High
Haiti,Retail,Rice,152.01,KES,21-05-2017,6.02,31.22,2017,5,376.8193225,High
Pakistan,Urban,Cooking Oil,100.94,ETB,03-09-2021,6.02,31.22,2021,9,-6.224451877,High
Sudan,Rural,Cooking Oil,21.59,PKR,07-12-2022,6.02,31.22,2022,12,-67.76649746,High
Bangladesh,Wholesale,Wheat,22.68,NPR,27-10-2017,6.02,31.22,2017,10,-68.06982965,High
Haiti,Urban,Maize,114.54,NPR,23-12-2016,6.02,31.22,2016,12,170.8441712,High
Nigeria,Unknown,Sugar,61.62,SDG,01-10-2022,6.02,31.22,2022,10,-38.89935548,High
Sudan,Rural,Cooking Oil,103.9,PKR,01-10-2024,6.02,31.22,2024,10,381.2413154,High
Pakistan,Retail,Maize,130.36,KES,23-04-2024,6.02,31.22,2024,4,20.74842534,High
India,Wholesale,Unknown,66.82,NPR,23-07-2018,6.02,31.22,2018,7,-45.25643126,High
India,Urban,Cooking Oil,88.02,PKR,25-01-2024,6.02,31.22,2024,1,-32.81428899,High
Yemen,Retail,Sugar,89.47,BDT,14-11-2022,6.02,31.22,2022,11,-8.815735834,High
Pakistan,Urban,Pulses,65.34,YER,26-06-2020,6.02,31.22,2020,6,-65.97229455,High
India,Rural,Rice,102.415,YER,13-08-2020,6.02,31.22,2020,8,-2.229116945,High
Sudan,Rural,Wheat,97.935,HTG,04-10-2019,6.02,31.22,2019,10,101.222519,High
Yemen,Retail,Cooking Oil,40.25,INR,23-11-2020,6.02,31.22,2020,11,-56.60845192,High
India,Urban,Cooking Oil,101.56,SDG,09-02-2015,6.02,31.22,2015,2,15.38286753,High
Haiti,Urban,Rice,92.35,ETB,09-03-2022,6.02,31.22,2022,3,-39.24741793,High
Ethiopia,Urban,Cooking Oil,78.93,KES,07-02-2022,6.02,31.22,2022,2,-42.81263585,High
Bangladesh,Urban,Cooking Oil,43.2,SDG,16-02-2022,6.02,31.22,2022,2,-61.63410302,High
Pakistan,Rural,Pulses,144.21,NPR,10-07-2018,6.02,31.22,2018,7,120.7070707,High
Sudan,Urban,Cooking Oil,91.68,PKR,02-06-2022,6.02,31.22,2022,6,-11.76130895,High
Nepal,Unknown,Cooking Oil,202.66,PKR,04-03-2024,6.02,31.22,2024,3,105.1422209,High
Nigeria,Urban,Cooking Oil,134.61,KES,30-07-2016,6.02,31.22,2016,7,65.22646373,High
Sudan,Urban,Maize,17.51,SDG,19-07-2021,6.02,31.22,2021,7,-85.00342583,High
India,Wholesale,Cooking Oil,101.56,PKR,26-02-2017,6.02,31.22,2017,2,0,High
Sudan,Wholesale,Unknown,71.9,PKR,17-04-2019,6.02,31.22,2019,4,-38.13457236,High
Nepal,Urban,Pulses,62.92,ETB,20-09-2024,6.02,31.22,2024,9,-60.92896175,High
Nigeria,Rural,Cooking Oil,89.12,INR,03-03-2020,6.02,31.22,2020,3,-33.79392319,High
Yemen,Urban,Sugar,145.35,SDG,13-06-2015,6.02,31.22,2015,6,62.45668939,High
India,Wholesale,Pulses,120.94,SDG,06-02-2016,6.02,31.22,2016,2,14.79829141,High
Kenya,Urban,Unknown,107.3,KES,07-12-2021,6.02,31.22,2021,12,45.66929134,High
India,Wholesale,Sugar,67.12,HTG,19-12-2015,6.02,31.22,2015,12,-34.80646885,High
Bangladesh,Urban,Rice,137.72,NGN,03-11-2016,6.02,31.22,2016,11,66.10782777,High
Kenya,Retail,Maize,60.64,NGN,24-11-2022,6.02,31.22,2022,11,-26.54149001,High
Bangladesh,Urban,Rice,141.72,KES,20-08-2023,6.02,31.22,2023,8,2.904443799,High
Nepal,Rural,Maize,113.33,YER,22-09-2015,6.02,31.22,2015,9,-22.20620538,High
Pakistan,Wholesale,Wheat,76.17,PKR,01-12-2017,6.02,31.22,2017,12,-6.493984778,High
Nigeria,Retail,Sugar,185.02,SDG,27-04-2023,6.02,31.22,2023,4,200.259656,High
Ethiopia,Wholesale,Pulses,136.48,NGN,07-05-2018,6.02,31.22,2018,5,-17.92651392,High
Yemen,Wholesale,Pulses,122.35,KES,16-06-2024,6.02,31.22,2024,6,102.9694758,High
Ethiopia,Rural,Pulses,106.96,KES,26-07-2015,6.02,31.22,2015,7,-21.62954279,High
Haiti,Urban,Sugar,54.25,HTG,20-04-2015,6.02,31.22,2015,4,-22.09936818,High
Haiti,Rural,Sugar,101.51,KES,26-07-2019,6.02,31.22,2019,7,87.11520737,High
Nepal,Urban,Maize,164.17,KES,02-08-2024,6.02,31.22,2024,8,44.86014295,High
Pakistan,Retail,Pulses,44.9,ETB,02-11-2019,6.02,31.22,2019,11,-68.86484987,High
Haiti,Rural,Rice,122.69,PKR,20-10-2020,6.02,31.22,2020,10,32.85327558,High
India,Rural,Maize,155.77,ETB,12-02-2016,6.02,31.22,2016,2,106.8658699,High
Sudan,Wholesale,Unknown,157.77,KES,19-04-2017,6.02,31.22,2017,4,119.4297636,High
Bangladesh,Rural,Sugar,64,YER,18-07-2019,6.02,31.22,2019,7,-30.75091971,High
